"SEQN","self_eval","teacher_eval","extracurricular","district","SRP_1","SRP_2","SRP_3","SRP_4","SRP_5","SRP_6","SRP_7","SRP_8","SRP_9","SRP_10","SRP_11","SRP_12","SRP_13","SRP_14","SRP_15","SRP_16","SRP_17","SRP_18","SRP_19","SRP_20","SRP_21","SRP_22","SRP_23","SRP_24","SRP_25","SRP_26","SRP_27","SRP_28","SRP_29","SRP_30","SRP_31","SRP_32","SRP_33","SRP_34","SRP_35","SRP_36","SRP_37","SRP_38","SRP_39","SRP_40","SRP_41","SRP_42","SRP_43","SRP_44","SRP_45","SRP_46","SRP_47","SRP_48","SRP_49","SRP_50","y"
839941,4,3,2,2,0.808,-0.066,0.821,-1.508,0.116,-1.177,-0.637,0.604,-0.436,-0.101,-1.083,-0.954,0.559,1.271,0.088,-0.651,-1.572,-1.507,0.482,-1.181,0.284,-0.595,0.821,0.385,-0.818,0.733,1.112,0.574,0.425,1.057,-0.236,-0.241,-0.806,-0.32,0.766,-0.711,-0.854,-0.132,-0.345,-1.647,-0.151,-1.204,0.968,-2.864,0.506,-0.325,0.302,-1.158,-0.56,0.156,0.639
613102,5,4,5,2,0.282,-1.593,0.163,-1.068,-0.513,1.056,0.693,0.606,0.667,0.38,-0.257,0.092,2.068,-1.229,-1.141,0.332,0.008,1.397,-1.236,0.348,-0.556,-1.535,0.895,0.111,0.813,-0.808,-0.739,-1.295,0.743,0.374,0.124,-0.983,0.498,-1.468,0.866,0.552,-0.412,-0.578,0.672,1.287,0.18,1.479,1.082,0.223,-0.229,0.671,-0.108,-0.078,0.134,-1.594,2.193
629310,2,1,2,4,0.784,-0.845,0.091,-1.182,-1.281,0.007,-0.666,0.04,0.507,-1.212,-1.058,-0.107,1.93,0.912,1.084,0.897,0.204,-0.711,0.859,0.59,-0.484,0.042,-0.678,0.115,-0.396,1.219,0.378,1.62,0.61,0.388,-0.324,0.484,0.945,0.929,0.799,0.501,0.097,-0.752,1.499,1.775,-0.175,1.863,1.01,-1.55,-1.304,-0.32,0.424,0.615,0.589,0.89,1.988
912026,1,1,2,7,-0.929,0.443,0.815,-1.717,0.948,-0.961,-0.011,-1.045,-0.617,-0.304,-0.76,0.524,0.843,-0.562,-0.366,-0.377,1.017,-0.674,-2.607,0.18,-1.802,-0.192,-0.423,0.759,-1.561,0.773,0.371,-0.307,0.187,2.067,-0.245,0.737,-0.017,0.918,1.476,-0.004,0.766,-0.288,-1.218,-0.333,0.523,-0.877,-0.446,1.611,1.641,0.686,-0.118,-0.711,-0.294,1.289,0.308
432020,3,3,6,2,0.912,0.302,0.654,0.429,-1.956,1.122,-0.287,0.713,-2.093,-0.002,-0.545,-0.71,-1.197,-1.237,0.504,-0.229,-0.092,0.399,0.02,-0.837,0.123,-0.226,0.283,-0.63,0.108,0.213,1.832,-1.124,-0.709,-0.057,1.398,1.908,0.439,-0.881,1.444,-1.129,-1.499,0.818,0.331,-0.98,-0.083,-0.785,0.036,-0.52,-0.072,1.054,0.573,0.773,0.491,-0.639,1.925
414149,5,5,7,7,0.717,0.172,-2.199,1.435,-0.522,-0.485,0.522,-0.194,-1.484,-1.068,1.001,-1.294,-0.535,1.577,-0.325,-0.292,0.335,-0.848,-1.055,1.044,0.613,1.373,0.968,1.853,0.43,-0.263,-0.733,1.062,0.609,0.187,-1.157,0.628,1.314,0.887,1.722,-0.457,-1.067,-1.662,-1.734,0.465,-0.865,0.421,-0.309,-1.14,2.02,-1.985,1.464,0.158,-1.301,0.477,-1.074
586249,1,1,9,3,1.737,1.269,-0.252,-0.202,-1.104,-0.714,-0.344,-0.566,-1.74,-1.601,0.114,0.498,0.145,0.459,1.033,0.647,0.11,0.614,0.467,-1.959,-0.235,1.363,0.526,1.504,-2.756,0.3,0.723,-0.958,0.67,1.474,-1.925,0.71,0.264,0.381,0.082,-0.358,1.369,-1.391,-2.085,-0.752,0.544,-0.396,-0.315,1.73,-0.78,1.779,0.711,-1.165,-1.513,-1.447,0.941
509770,4,3,3,4,-0.573,-2.031,0.683,0.229,0.315,-0.868,-0.194,-0.533,-0.131,-0.256,0.156,-1.947,-0.479,2.237,0.481,0.544,0.143,-0.541,-1.732,0.123,2.036,0.929,0.365,-0.372,0.576,-0.515,1.122,-2.59,-0.933,-0.105,-3.352,0.804,0.482,0.265,-0.51,-2.233,-0.538,1.195,1.507,-0.918,0.244,-0.752,-0.998,-0.938,0.771,-2.776,0.583,-0.936,-1.15,-0.785,0.289
645125,1,1,4,3,-0.654,-1.016,0.442,-0.582,-0.147,-0.394,0.77,0.896,-1.919,1.326,-0.767,-1.377,-0.427,0.995,0.631,-1.218,-0.343,-0.033,1.116,0.071,2.145,-0.442,-0.213,0.774,-0.201,1.026,-1.058,0.852,0.986,-0.357,-2.027,-2.217,0.128,-1.747,-0.165,-0.478,-0.768,-0.961,0.189,-0.432,-0.559,0.437,-0.92,-2.084,1.133,-0.324,1.271,0.726,1.252,0.219,-0.34
374428,5,5,1,5,-0.237,-0.533,-0.199,-0.374,-1.609,-0.546,1.221,0.249,0.266,-0.236,2.421,2.054,0.028,-0.616,-0.646,0.586,-0.953,-1.412,0.036,0.196,0.226,-0.233,-0.277,-0.204,-1.014,0.618,1.274,-1.143,-0.314,0.157,-0.642,-0.009,1.267,-0.747,-0.743,1.051,-0.481,0.009,1.349,0.92,-0.761,-0.194,-0.954,1.091,-0.761,0.276,-0.672,2.289,-1.555,2.033,-1.4
140049,1,1,5,4,0.203,0.749,2.186,0.554,-0.396,0.675,-0.352,-1.001,0.816,1.628,-0.043,-0.533,-0.613,-0.787,-1.717,1.843,-0.544,-0.574,-0.816,0.712,1.079,0.547,-1.064,1.043,0.328,-0.985,0.179,-0.506,1.03,-1.816,-0.843,0.97,-1.218,0.264,-0.661,0.316,-0.672,-0.003,0.029,-2.259,-0.554,0.118,-0.769,-2.385,1.25,0.429,-0.029,-0.018,1.789,1.185,-0.337
814230,2,1,6,3,1.699,-0.038,0.091,-0.152,0.215,-1.492,0.348,2.189,0.052,0.546,-0.295,0.246,-0.565,0.926,1.86,0.017,-1.055,-0.563,1.097,0.463,0.113,-1.594,-1.539,-1.187,-1.792,-1.714,1.514,-2.596,-0.229,0.574,0.741,0.586,0.548,-1.044,-0.127,-1.936,0.259,1.324,-1.048,0.128,-0.759,-0.988,1.35,-2.547,-0.185,0.462,1.058,-0.121,-0.195,0.699,-0.199
750798,2,1,6,4,-0.296,-1.486,-2.143,0.72,1.045,-0.536,-0.524,2.07,-2.022,0.464,-0.358,-1.103,0.754,1.288,-1.424,-0.531,-0.063,0.634,-0.763,-1.024,0.903,0.975,-0.048,0.018,0.712,-0.128,0.057,-0.736,-0.932,-1.397,0.3,0.298,0.928,0.348,-1.43,0.409,0.206,1.621,-1.314,-0.454,-0.414,1.555,-2.065,0.921,-1.236,0.1,0.713,1.872,-0.089,0.397,0.205
999385,1,1,6,1,-0.683,-0.499,-0.687,-1.003,-0.216,-0.564,0.534,-1.813,1.043,-1.411,-1.282,-1.35,0.362,1.193,-2.271,-0.947,0.328,-0.287,0.906,0.655,0.265,0.992,-0.097,-0.561,0.752,1.625,0.054,0.867,-0.409,0.882,0.355,-0.21,-0.549,-0.769,1.302,0.021,0.583,-1.223,0.12,-0.968,-0.952,-0.527,0.78,1.26,-1.288,-0.394,-1.719,0.165,0.903,0.324,-0.091
943121,3,4,5,1,1.011,0.601,0.069,0.997,-0.024,-1.436,-0.609,0.736,1.704,-0.475,1.552,0.155,0.35,-0.137,-0.565,-0.938,0.65,-0.351,0.656,-2.051,-0.041,-0.747,1.089,-1.533,0.668,-0.495,0.266,-0.43,-0.169,-0.675,0.423,0.609,-0.735,-0.536,-3.171,-0.807,-1.483,0.869,2.023,0.871,0.264,-0.759,-1.265,0.922,1.028,1.78,-2.619,0.851,-0.532,0.366,-0.382
278940,3,1,9,4,-0.489,-1.355,1.459,-0.825,-0.03,-2.639,-0.052,1.501,-0.353,-0.404,-2.037,-0.741,0.674,-0.066,-0.177,-0.627,0.002,-2.702,0.939,0.278,0.847,-0.856,2.349,-1.257,1.666,-0.507,-0.458,-0.087,-1.312,0.487,0.645,0.137,1.201,0.292,-0.134,-0.827,-1.166,-1.584,1.598,-1.213,-1.716,0.508,-0.948,-0.782,-0.227,-1.583,1.107,0.463,-0.627,-1.029,0.75
988576,1,2,4,4,2.096,0.26,-0.366,0.095,-0.307,0.278,-0.037,1.096,-0.141,-1.384,-1.192,0.351,-1.507,-0.115,0.978,0.292,-0.014,1.373,0.41,0.263,1.115,0.061,-0.279,0.921,-0.97,0.476,-3.349,0.362,-0.85,1.002,0.975,1.083,0.765,-1.374,1.123,-1.16,0.717,-0.59,-0.482,-0.324,-0.992,0.347,0.576,0.665,1.073,-0.046,0.659,-0.017,0.798,0.713,0.82
604756,5,2,5,4,0.679,1.696,0.684,-0.427,-1.045,0.798,-2.038,1.108,0.039,1.117,-0.267,0.995,0.032,1.39,0.64,1.206,-1.506,0.609,-0.515,0.99,1.166,-2.01,-0.795,0.823,-0.516,1.051,1.301,1.87,0.866,0.213,1.179,1.129,-0.12,-0.304,-0.675,-0.283,2.437,1.226,1.279,-0.168,0.969,0.241,0.224,-2.182,-0.868,1.953,-0.021,0.786,0.299,-0.597,4.048
689094,3,1,6,1,0.126,1.626,1.225,-1.156,0.358,-0.125,-0.629,-0.541,0.628,-0.43,1.32,-1.448,-0.889,0.521,-0.4,1.185,-0.584,0.372,0.513,-0.662,1.037,1.372,-1.464,-0.325,-0.302,-1.286,-0.709,-1.308,1.596,0.696,0.237,0.604,-0.301,0.627,-0.769,-0.005,1.013,0.381,1.203,-0.998,-0.672,-0.399,0.347,-1.54,0.647,-0.251,-1.134,-0.707,0.842,0.47,-0.324
84899,1,1,2,4,-1.02,-0.002,1.44,0.168,0.508,0.61,0.177,2.629,1.065,-0.318,1.849,0.067,0.07,-0.746,0.215,-0.438,-0.3,-1.59,0.14,1.338,-2.178,0.305,0.835,-0.098,2.218,-0.149,0.935,2.287,0.39,-0.167,-1.179,-0.908,-0.152,-0.886,-1.416,1.026,0.69,-0.859,-0.04,0.97,0.002,2.32,-0.99,-1.181,-0.946,0.438,-1.123,0.561,-0.473,0.602,1.293
454773,3,3,3,3,0.848,-0.016,-0.675,0.981,-1.222,-2.076,-1.333,0.443,-1.374,-0.078,0.164,1.076,-0.116,0.693,0.909,0.641,-0.32,0.548,-0.37,-0.897,-0.032,-0.766,-0.759,1.067,-0.285,-3.134,-0.528,1.637,-0.913,-1.359,0.505,1.757,-0.859,-0.924,-0.104,0.725,-1.39,-2.521,0.544,1.976,-0.443,-0.069,-1.489,0.787,1.443,-1.108,-0.491,0.807,-0.185,1.207,-0.853
671303,3,2,10,2,-0.462,0.58,-0.91,1.264,1.376,0.585,-0.354,-0.139,1.01,-0.345,0.728,0.852,-0.148,-0.724,-1.642,0.068,0.91,0.211,0.04,-1.04,0,-0.761,0.793,0.196,0.733,0.862,-0.478,0.704,-0.011,1.109,1.523,0.841,-0.008,0.244,-1.282,-0.149,-0.004,-1.337,-2.088,0.715,-0.401,0.814,0.242,-0.31,-0.078,-0.387,-0.418,-2.535,-0.228,0.576,2.64
141215,1,1,1,5,-0.252,0.655,0.625,1.113,0.277,2.078,1.544,0.284,-3.529,-1.252,0.393,0.266,-0.323,1.472,1.651,-0.701,0.223,1.472,1.71,0.421,-0.889,0.021,0.064,-1.378,-0.992,-1.008,0.536,0.658,-0.207,-0.374,-0.362,0.137,1.912,-0.502,0.569,0.359,-0.931,-0.792,-1.077,0.066,-0.812,-0.005,0.134,-2.065,-1.079,-0.118,-0.365,1.668,0.77,0.701,1.838
999774,1,2,4,2,-0.188,-0.265,0.407,0.552,-1.273,1.398,1.208,-0.136,-0.11,-1.03,0.664,2.312,-0.093,-1.18,1.568,0.067,-0.5,-2.049,0.872,0.117,0.171,0.424,1.267,-0.061,0.155,1.543,0.545,0.827,0.544,-2.124,1.413,-0.163,-0.415,1.353,1.138,0.043,1.697,0.153,0.275,-0.818,-0.105,-0.45,-1.015,0.431,1.954,0.666,-0.543,-0.92,-0.907,-0.447,1.339
185451,3,1,1,2,-1.347,0.195,-0.127,1.323,-0.903,-0.037,0.487,-0.575,0.537,-1.787,0.595,0.92,1.306,1.125,0.032,0.498,0.908,-0.868,-0.819,1.127,0.818,0.635,-1.825,-0.027,0.867,-0.242,0.295,-0.271,0.754,-0.63,-0.746,-0.099,0.248,-1.699,0.829,-1.383,1.003,-1.533,1.53,1.376,0.078,-0.106,-0.069,0.221,0.829,0.347,1.279,-0.407,0.081,-0.911,0.878
595223,3,3,2,3,-0.246,-0.28,-0.54,1.075,1.476,-0.624,0.477,1.884,0.817,-0.142,-0.617,1.181,-0.037,-0.351,0.557,-0.296,1.086,-0.229,-0.459,1.554,0.154,-2.1,0.577,0.681,-1.44,0.961,-0.674,-0.974,1.768,-1.191,0.974,1.502,0.21,-0.615,-0.249,-0.154,-0.584,0.612,-0.22,-0.979,0.331,0.704,-0.237,0.673,-0.675,-0.731,-0.501,0.088,-0.647,-0.487,-0.355
72146,4,3,1,6,-0.508,0.985,-0.676,-0.658,1.235,-0.63,-0.16,-0.626,-0.871,0.135,0.362,0.913,-1.179,-0.721,0.248,-0.017,0.205,-0.69,-1.951,-0.886,1.786,0.366,1.053,0.473,0.014,-1.229,0.251,-1.32,-0.965,1.284,-0.562,-0.105,0.227,-0.088,0.299,2.317,-1.213,-0.62,-0.572,-0.25,-2.371,-0.093,-1.442,-0.587,0.167,2.279,-1.639,0.455,-0.568,-0.657,-0.344
905739,3,4,8,6,1.918,1.613,0.425,1.101,0.634,-0.877,-0.353,1.135,0.816,-2.073,1.39,-0.788,-0.791,0.331,-0.647,1.453,0.774,-0.637,0.623,-0.64,0.391,-0.35,1.487,-0.247,-0.492,0.095,0.519,0.081,0.13,-2.263,2.399,-0.642,1.038,0.474,-1.751,-2.541,0.093,-0.674,-0.924,-1.301,-1.632,-1.573,1.365,0.061,-1.063,-0.129,1.065,0.321,0.635,0.544,1.502
62897,1,1,3,2,0.151,0.636,-0.041,2.736,-0.504,1.302,-1.055,0.089,-1.176,-1.429,1.556,-0.063,0.973,0.063,0.713,0.1,1.645,-0.47,0.281,0.593,-1.249,-0.323,-0.472,-1.24,-1.989,0.646,0.409,-0.165,0.656,-0.168,2.262,-0.191,1.364,1.1,0.112,0.463,-0.42,-1.586,0.253,-0.732,-0.401,-0.192,0.534,-1.247,-2.182,-0.216,-2.676,-0.131,-0.4,0.217,-0.499
603674,2,2,6,7,-0.153,-1.939,1.642,-1.042,1.42,-0.882,-1.113,-1.629,-1.057,-1.204,-1.14,0.078,-0.522,-0.793,-1.051,0.46,-0.854,-1.968,0.494,1.167,-1.446,0.475,-0.536,0.269,-0.397,-0.374,-1.495,0.137,0.129,-1.414,1.009,-0.02,0.582,0.937,-0.174,0.811,0.155,-1.022,0.304,0.793,-0.494,-0.205,-0.786,0.178,-1.113,0.337,0.189,-0.782,0.438,0.602,-1.543
134292,2,4,7,5,0.472,-1.183,0.758,-1.547,-0.889,1.705,0.237,-0.752,1.026,-0.876,2.002,0.607,-2.159,0.567,0.239,-1.378,0.997,-0.685,-1.29,-0.199,0.453,-0.047,-0.477,2.308,-0.588,-2.092,-0.054,0.109,-0.368,-1.346,-0.906,0.349,1.393,-0.542,-0.311,1.116,0.738,1.299,-0.762,-0.606,0.238,-1.238,-0.389,0.779,1.14,0.483,0.494,0.204,0.764,1.581,0.851
887991,5,5,3,5,0.879,-1.182,1.261,-0.123,2.017,-1.167,1.51,-1.093,-0.393,1.052,-1.874,-1.456,0.063,0.524,0.47,0.385,-0.592,1.136,-2.118,-0.79,1.086,0.467,-0.136,-0.225,-1.357,-1.016,-0.138,-0.079,0.104,0.038,-0.245,0.336,1.139,-0.825,-0.847,0.528,-2.491,1.146,0.483,-0.961,-0.634,1.771,-0.042,0.373,1.601,0.497,2.278,1.701,-0.223,-0.326,-0.929
125395,2,3,2,2,0.92,-0.085,0.767,-0.141,1.899,-0.569,-0.316,-1.256,0.456,-0.559,1.84,-0.205,-1.854,0.59,0.653,-0.066,-1.123,1.105,-1.029,-1.04,-0.864,-1.545,-0.433,-1.054,0.438,-0.946,0.705,0.932,1.23,1.148,-0.782,-0.668,0.274,-0.26,-1.285,0.347,0.377,1.588,-0.02,1.027,0.959,-1.057,-0.264,-0.344,0.059,-0.206,-0.856,1.715,-0.796,-0.535,0.798
866336,2,1,2,5,-0.789,0.551,0.461,-1.17,-0.518,-0.141,0.991,1.904,-1.867,-1.166,1.062,-0.298,-0.661,0.248,-0.636,-0.776,1.316,-2.533,-0.246,0.743,-1.772,0.769,-0.56,-0.546,0.118,0.202,0.554,-1.44,-0.51,0.143,0.371,0.222,-3.281,1.868,-0.832,-1.382,-0.356,-0.024,0.708,-0.065,-0.141,0.89,-0.363,1.64,1.024,-0.593,1.656,-1.028,0.734,-0.92,-0.097
7642,4,4,2,1,-0.557,0.569,2.079,0.686,-0.443,0.204,1.379,-0.101,-0.175,1.477,-1.597,-2.282,1.926,-0.763,0.038,0.305,1.374,-1.185,-0.003,0.219,0.855,-0.552,-0.24,0.543,0.117,1.073,1.252,-0.051,0.981,-1.183,-0.869,0.326,-0.251,1.48,0.006,-1.052,-0.148,-1.445,2.313,0.286,1.177,-0.05,-0.608,-0.601,-1.067,0.672,-0.417,-0.246,-1.215,1.235,-0.325
388071,2,1,6,4,-0.129,-1.79,-0.95,0.192,-1.199,0.83,0.543,0.449,-2.63,-0.107,1.476,-0.599,1.14,1.23,0.343,-0.977,0.776,0.624,0.332,-0.314,-0.722,0.86,-0.421,0.754,-0.476,0.95,-1.201,1.025,2.386,-0.188,-0.585,1.547,-1.084,-0.197,-1.347,0.005,-0.194,0.304,-1.148,-0.781,-0.892,-0.092,-0.765,0.289,-1.723,1.457,-0.18,0.269,0.135,0.775,0.541
152089,1,1,6,7,-0.888,0.263,-1.243,-2.101,1.075,-1.26,-1.197,2.153,-0.3,0.922,-0.125,-0.487,0.135,-0.047,-0.077,-1.233,1.26,-1.164,0.258,-0.517,1.003,0.638,-1.014,-0.499,1.044,1.443,0.906,-0.998,-2.075,1.369,0.197,-0.562,0.318,2.303,-0.185,-0.077,-0.644,-0.307,1.189,-1.931,-0.544,3.129,1.42,0.803,-0.333,-1.994,-1.727,-1.149,0.93,1.184,1.246
476225,5,4,9,1,0.852,-0.078,1.29,1.88,-0.285,-0.365,-0.55,0.455,-0.953,0.44,0.309,-0.504,-1.079,-0.985,-1.439,-1.663,-1.037,-0.234,0.046,-1.223,-0.556,0.281,-0.282,-0.845,0.323,-0.527,-0.846,-0.739,0.724,-0.428,0.799,0.29,-0.562,-0.468,0.047,0.74,0.566,-0.398,0.282,-1.32,1.119,-0.205,0.258,0.46,-2.187,-0.542,-1.181,-1.429,0.828,0.256,-2.829
819624,2,1,8,6,0.056,-0.841,2.574,1.174,0.595,0.011,0.01,0.924,1.55,-0.647,2.117,0.174,-0.644,-0.304,0.882,1.009,1.095,-0.411,0.704,0.703,-0.721,0.972,-1.162,-0.626,0.794,0.881,-1.293,-1.737,0.694,1.035,-0.291,0.966,0.452,-0.382,-0.505,-1.444,1.619,2.201,0.726,-1.109,0.562,0.706,-2.925,2.507,-1.173,-0.539,0.665,-0.866,0.685,-1.243,1.973
634247,1,2,7,2,0.541,-1.167,-0.16,-0.746,0.091,-0.755,3.288,-1.485,-0.341,-1.44,0.665,0.56,-0.025,-0.044,0.288,-1.849,-0.825,-0.801,-0.924,-1.077,0.121,-1.168,0.99,-1.195,-0.146,-0.953,-0.677,1.042,-1.13,0.443,2.649,-1.147,1.561,-0.593,1.525,1.79,1.535,-0.263,-0.959,-1.126,0.063,1.039,1.292,-1.948,0.919,-0.385,0.601,0.004,1.082,0.346,0.439
189061,4,4,9,7,1.017,1.029,0.847,0.648,0.868,0.329,-0.48,-1.198,0.025,1.276,-1.928,0.139,-0.505,-0.288,0.204,0.538,1.11,-0.738,0.312,-0.821,1.526,-0.173,0.286,0.69,-0.205,0.741,-0.912,0.56,0.76,0.467,-0.661,-2.049,1.3,0.652,-0.569,-2.058,1.167,-0.046,1.007,-0.907,-0.391,0.876,0.106,0.652,-0.598,1.388,0.805,-0.538,-0.066,-0.681,-0.062
733022,4,3,3,1,2.877,-0.151,-1.378,2.222,0.116,1.342,0.499,-0.665,0.063,-0.741,0.709,-0.274,-0.201,-0.205,1.073,0.084,0.387,-0.455,-1.511,0.561,0.661,0.555,-0.193,-1.235,1.013,0.848,1.106,-1.367,-0.476,-1.073,-1.051,1.48,-0.731,-0.017,0.738,-0.156,-1.582,-0.184,-0.037,0.165,0.529,-0.25,-0.231,-1.798,-0.859,-0.911,1.513,0.466,0.206,-1.071,-0.968
199939,4,3,6,3,-0.007,-1.414,0.94,0.993,1.768,-1.582,-0.54,-2.035,-1.186,-0.721,-0.97,-1.988,-1.488,0.267,-1.609,-0.623,-0.274,-0.698,1.272,-0.526,0.27,0.701,-0.086,-0.687,-0.27,1.064,0.508,0.536,0.107,1.104,1.623,1.286,0.338,0.547,-0.615,-1.917,-0.56,0.656,-1.034,-0.635,-0.993,0.755,0.606,0.04,0.009,-0.478,-0.956,0.632,-0.408,-0.654,-1.092
713895,2,1,4,5,-1.218,0.982,-1.294,0.994,-0.746,-1.221,-1.14,-1.24,0.835,-0.375,1.117,1.308,-0.064,-2.431,-0.939,-0.245,-0.261,0.519,0.205,2.095,-0.962,-1.365,-1.097,-1.209,0.434,0.71,-0.999,-0.417,0.572,0.371,0.098,-0.045,-0.511,-0.195,0.379,-0.343,2.274,0.617,0.663,-0.547,-1.22,0.164,0.205,-1.11,1.406,-0.541,-0.567,-0.633,1.601,0.315,-0.432
261129,1,1,9,1,1.465,-0.539,0.063,0.169,-1.769,0.576,0.616,0.928,-0.677,-0.359,-0.919,-1.26,-1.601,0.231,-1.448,-0.236,0.259,-1.514,-0.385,-0.523,1.071,-0.079,-2.053,1.116,0.59,-0.734,-0.388,-1.228,0.179,-0.803,0.369,1.462,0.254,1.127,0.247,-0.489,0.57,0.775,-0.828,0.219,0.032,-1.351,0.842,-1.69,0.672,-0.114,-0.008,-2.273,-0.337,0.084,0.569
941735,1,1,4,2,-0.55,-0.513,0.737,0.561,-1.179,0.251,0.326,-0.48,-0.857,1.671,-0.017,-0.269,0.736,-1.396,-1.622,0.558,-0.72,0.267,1.238,-0.609,-0.848,1.802,-0.649,0.352,0.623,1.774,-0.455,1.163,-0.42,0.48,-0.585,-2.202,-0.029,0.661,1.405,-0.243,0.269,0,1.53,0.689,-2.425,-0.232,-0.218,0.152,-0.027,0.656,-0.888,3.024,1.134,0.509,0.769
316298,2,1,3,1,1.431,1.016,-1.031,-1.358,1.823,-0.105,-0.21,0.576,0.479,-0.423,0.749,-1.696,-1.01,-0.734,1.214,0.662,0.996,0.179,2.099,-0.451,0.865,0.805,0.769,1.022,-1.461,-0.371,1.118,0.777,0.373,1.222,0.629,0.676,0.366,-0.32,0.954,0.325,0.758,-0.983,-1.547,-0.451,1.8,0.931,-0.322,-1.048,0.183,-2.152,0.599,-1.498,0.026,0.415,1.301
161923,3,4,3,4,0.299,0.647,0.448,-0.285,-1.111,-0.98,-0.209,1.277,1.098,-0.845,0.134,-1.06,-0.588,0.152,-0.342,-0.352,-0.853,1.808,2.722,0.501,-1.787,-1.832,-0.37,0.441,-0.285,-0.788,-0.628,-0.666,0.954,1.404,0.055,-0.341,1.475,-2.389,-1.545,0.822,0.755,0.22,-0.624,-0.489,1.608,0.806,2.382,-1.134,-1.046,0.887,1.94,0.781,1.122,0.726,1.915
728849,1,1,8,1,1.062,0.262,0.801,1.071,0.549,0.036,1.876,0.311,-0.491,0.144,0.043,-0.316,-0.921,0.049,2.356,1.586,0.733,-1.185,1.737,0.4,1.384,-0.026,1.621,0.516,0.553,-0.659,0.774,2.173,-1.234,-0.699,-1.97,-0.605,0.439,-0.549,1.763,-1.007,-1.526,0.887,-0.97,1.794,1.484,1.423,-0.707,2.063,-0.34,0.162,0.52,-0.11,-0.874,0.827,2.4
621361,2,1,3,5,0.996,-2.032,-0.181,0.845,-0.32,0.034,0.891,-0.024,-0.319,-2.495,-1.546,1.147,-0.823,-1.035,-1.599,-0.134,0.088,1.203,-0.463,0.576,-1.6,0.474,-0.903,-0.96,-0.876,-0.262,-0.669,3.148,0.787,0.93,1.544,-1.145,-0.38,-1.237,-0.065,0.364,-0.164,-0.851,-0.729,0.903,0.48,-0.077,0.212,-0.007,-2.49,-0.521,-1.1,-0.146,-0.186,-0.816,-0.363
513909,4,3,7,6,-0.019,0.669,0.153,-1.258,-0.058,-0.964,-0.31,0.255,-2.257,1.548,0.259,0.197,0.867,-0.001,-0.292,0.979,0.762,-0.036,0.05,0.147,0.315,1.809,-1.123,-0.847,-2.475,-0.968,-0.087,2.203,0.887,0.076,0.504,1.64,1.473,2.234,0.157,0.553,0.396,0.958,0.635,-1.921,-0.221,-1.41,0.742,-1.109,1.171,1.536,-0.184,-1.59,1.263,-1.146,3.224
969783,3,2,7,5,0.605,-0.828,-0.381,-0.886,-0.208,2.006,-0.65,-0.099,-1.125,-1.361,0.527,0.857,-0.245,-0.749,0.602,1.475,-0.022,0.137,0.493,1.409,-2.42,-1.379,0.099,-0.318,-1.631,-1.762,0.647,-0.254,-0.225,-1.375,0.021,0.049,0.227,0.536,0.095,-0.018,-1.312,-0.483,-1.27,-0.22,1.091,0.613,0.57,-1.358,-0.196,0.779,1.678,-1.103,-1.514,-0.314,-1.391
43433,3,1,9,6,0.246,0.039,-0.411,-0.801,-0.772,0.079,0.101,1.402,0.058,-0.472,0.427,-0.148,2.944,0.719,0.322,-0.231,1.21,-1.392,-1.036,1.585,1.323,0.678,-0.138,0.658,-0.604,-0.048,-0.631,-0.729,-1.66,-1.034,0.119,-0.305,0.947,1.318,0.352,0.887,-1.233,1.617,-0.077,-1.499,0.421,-0.482,-0.053,0.343,-0.994,1.128,-0.164,-0.822,-1.227,0.643,2.428
561515,2,1,3,7,1.29,-1.621,-0.57,0.469,-0.483,-0.129,1.067,1.146,-1.043,3.417,-0.041,-1.618,-0.757,0.34,0.968,0.474,2.432,0.371,0.51,-0.912,-0.265,0.422,0.007,1.197,0.285,-0.544,-0.119,1.152,-0.902,0.135,0.198,-1.689,1.636,0.718,1.332,-1.007,0.259,-0.949,-2.093,-0.245,-1.483,0.438,-0.579,0.88,0.55,-1.111,-0.882,-0.527,-0.96,0.837,-0.171
896659,4,3,1,7,-0.067,0.493,-0.21,0.641,0.791,-0.351,-0.556,-1.09,1.754,-0.091,-1.149,-0.209,-0.246,0.153,2.381,0.74,-0.694,0.683,-0.689,-0.985,1.663,0.19,0.332,1.41,1.799,-1.431,-1.166,1.131,0.295,0.801,0.837,0.362,-1.227,1.275,1.691,1.217,1.24,-0.371,-0.534,0.958,0.345,1.929,0.652,-0.197,1.067,0.303,-0.914,-0.074,1.453,1.638,0.925
232807,4,4,3,5,-1.617,0.63,-0.044,-0.3,0.024,-0.638,1.669,1.268,-1.251,-2.285,-0.503,-0.577,0.368,1.191,0.038,-0.124,-1.146,-1.286,-1.058,1.1,0.673,0.019,-0.669,-0.276,-1.219,-0.089,1.111,1.267,1.221,-1.342,-1.314,-1.27,-0.351,0.052,0.669,-0.943,-1.375,0.538,-0.562,-1.158,1.326,-0.251,-0.328,-0.269,0.285,0.175,-1.723,-1.582,2.009,-1.043,-2.334
